id	city	lng	lat
cnl00043493	Karlovo	24.8	42.6331
cnl00043504	Niederalfingen	10.08	48.895
cnl00043518	Schönbühel an der Donau	15.3725	48.255
cnl00043519	Weiden-Rothenstadt	12.1383	49.6308
cnl00043521	Fürth-Vach	10.9639	49.5231
cnl00043528	Vignate	9.3764	45.4964
cnl00043530	Tauberrettersheim	9.9367	49.4942
cnl00043544	Dobkovičky	14.1931	50.7144
cnl00043545	Leizesberg	13.6489	48.6131
cnl00043549	Costa di Mezzate	9.7939	45.6617
cnl00043554	Seraing	5.5008	50.5833
cnl00043568	Darshofen	11.6906	49.17
cnl00043586	Petkus	13.3578	51.9869
cnl00043587	Breuberg-Sandbach	9.0139	49.8192
cnl00043592	Velké Meziřičí	16.0119	49.3547
cnl00043600	Bihlerdorf	10.2556	47.5283
cnl00043605	Semlow	12.6564	54.1808
cnl00043608	Creglingen-Freudenbach	10.0969	49.4728
cnl00043610	Zeiselmauer	16.1756	48.3281
cnl00043619	Trivento	14.5514	41.7808
cnl00043621	Trezzano sul Naviglio	9.0664	45.4228
cnl00043629	Rainau-Schwabsberg	10.1381	48.9278
cnl00043648	Ötting	12.9667	46.7331
cnl00043650	Irmgarteichen	8.1978	50.8567
cnl00043658	Massa Lombarda	11.8256	44.4467
cnl00043660	Zimmern-Flözlingen	8.5314	48.1664
cnl00043664	San Maurizio d'Opaglio	8.3975	45.7708
cnl00043669	Baalsdorf	12.48	51.3231
cnl00043671	Woldegk-Helpt	13.5994	53.5
cnl00043674	Wechterswinkel	10.2206	50.3856
cnl00043679	Falkenhain	12.8706	51.3983
cnl00043687	Schönfeld	13.6997	51.2997
cnl00043692	Weybridge	-0.4528	51.3717
cnl00043693	Zschornewitz	12.4	51.7167
cnl00043709	Akhisar	27.8397	38.9181
cnl00043714	Grünstadt-Sausenheim	8.1575	49.5469
cnl00043735	Pampow	11.3578	53.5681
cnl00043739	Sanitz	12.3756	54.0775
cnl00043740	Neddemin	13.2831	53.6494
cnl00043744	Möllenhagen	12.9283	53.5233
cnl00043761	Güterfelde	13.1942	52.365
cnl00043764	Humptrup	8.8667	54.8667
cnl00043770	Ehingen-Altsteußlingen	9.6483	48.3047
cnl00043782	Kautendorf	11.9803	50.2792
cnl00043793	Ampass	11.4494	47.2667
cnl00043796	Hof am Leithaberge	16.5831	47.95
cnl00043818	Umhausen	10.9331	47.1331
cnl00043819	Riefensberg	9.9667	47.5
cnl00043820	Warth-Steyersberg	16.0331	47.6331
cnl00043821	Gaweinstal-Schrick	16.6167	48.5
cnl00043828	Zillingtal	16.4092	47.8142
cnl00043830	Breitenfurt bei Wien	16.1494	48.1331
cnl00043839	Sulzberg	9.9	47.5167
cnl00043841	Strengen	10.4494	47.1331
cnl00043854	Obertilliach	12.6142	46.7106
cnl00043865	Mundelsheim	9.2078	49.0006
cnl00043868	Berlingerode	10.2381	51.4575
cnl00043870	Ochsenhausen-Reinstetten	9.9467	48.1103
cnl00043871	Dorfsulza	11.6283	51.0881
cnl00043892	Frankleben	11.9292	51.3114
cnl00043897	Wollstein	16.1167	52.1153
cnl00043905	Oberprechtal	8.1403	48.2131
cnl00043908	Heisingen	7.0622	51.4025
cnl00043919	Auleben	10.9292	51.4264
cnl00043921	Żerków	17.5631	52.0683
cnl00043929	Kothen	9.7658	50.3708
cnl00043934	Gondelsheim	8.6581	49.0592
cnl00043969	Neumarkt an der Ybbs	15.05	48.1331
cnl00043971	Großkröbitz	11.4864	50.8483
cnl00043974	Bisamberg	16.35	48.3331
cnl00043993	Kirchleus	11.3858	50.1714
cnl00044003	Ingersheim-Kleiningersheim	9.2008	48.975
cnl00044006	Jurbarkas	22.7664	55.0778
cnl00044017	Haardorf	11.9156	51.0658
cnl00044027	Ottmachau	17.1731	50.4658
cnl00044036	Grödel	13.3681	51.3042
cnl00044053	Choltice	15.6192	49.9872
cnl00044062	Szubin	17.7394	53.0092
cnl00044085	Honsolgen	10.7756	48.0256
cnl00044088	Großgörschen	12.1831	51.2167
cnl00044090	Fulnek	17.9031	49.7119
cnl00044107	Inzersdorf bei Wien	16.3467	48.1503
cnl00044112	Niederzimmern	11.1831	51.0
cnl00044113	Stubenberg	13.0831	48.3167
cnl00044133	Lindenau	13.7331	51.3994
cnl00044137	Dolgesheim	8.2567	49.7942
cnl00044163	Camelford	-4.6792	50.6217
cnl00044184	Boitzenburger Land- Boitzenburg	13.6081	53.2639
cnl00044189	Töpen	11.8667	50.3831
cnl00044199	Kongens Lyngby	12.5033	55.7703
cnl00044213	Grabowhöfe	12.5994	53.5667
cnl00044226	Roßbach	11.8947	51.2603
cnl00044237	Radeberg-Großerkmannsdorf	13.9269	51.0864
cnl00044252	Klis	16.5192	43.5592
cnl00044263	Dolsk	17.0622	51.9817
cnl00044276	Förbau	11.9056	50.2103
cnl00044281	Dermbach-Zella/Rhön	10.1078	50.6714
cnl00044284	Deilingen	8.7853	48.1739
cnl00044303	Carlsberg	8.0417	49.5039
cnl00044317	Adršpach	16.1081	50.6183
cnl00044327	Haubinda	10.6403	50.3364
cnl00044332	Mulazzo	9.8892	44.3158
cnl00044336	Ettenstatt	11.0553	49.0775
cnl00044356	Choustníkovo Hradiště	15.8781	50.4264
cnl00044362	Schönenwalde	13.0272	54.1392
cnl00044367	Kaltennordheim-Fischbach/Rhön	10.1428	50.6544
cnl00044388	Pinache	8.8492	48.9069
cnl00044398	Pfaffstätten	16.2631	48.0169
cnl00044407	Mansfeld-Braunschwende	11.2417	51.5894
cnl00044412	Boismorand	2.7183	47.7856
cnl00044413	Großdubrau	14.4667	51.25
cnl00044433	Gräfenhausen	8.5819	48.8692
cnl00044436	Wendeburg-Bortfeld	10.4056	52.2931
cnl00044437	Katzenfurt	8.3489	50.6192
cnl00044446	Donop	8.9933	51.9878
cnl00044462	Langenbernsdorf	12.3	50.75
cnl00044472	Sotterhausen	11.3978	51.4539
cnl00044480	Stepfershausen	10.3	50.6
cnl00044484	Mittelfischach	9.8592	49.0414
cnl00044489	Theinheim	10.5875	49.8842
cnl00044491	Fürstlich Drehna	13.8047	51.7592
cnl00044502	Niederpöllnitz	11.9572	50.7553
cnl00045161	Przytyk	20.9056	51.4656
cnl00045175	Wöbbel	9.1017	51.8981
cnl00045183	Molsdorf	10.9592	50.9072
cnl00045186	Armsfeld	9.0639	51.0525
cnl00045192	Stadecken	8.1303	49.9089
cnl00045193	Stadecken-Elsheim	8.1253	49.9117
cnl00045196	Oberboihingen	9.3667	48.6494
cnl00045201	Detzem	6.8494	49.8167
cnl00045205	Deusmauer	11.6219	49.2533
cnl00045210	Desingerode	10.1819	51.5264
cnl00045215	Scherneck	10.9517	50.1992
cnl00045220	Eldern	10.3078	47.9242
cnl00045231	Detter	9.7567	50.2353
cnl00045234	Biertan	24.5167	46.1331
cnl00045239	Döbra	13.8394	50.8369
cnl00045241	Kabelsketal-Dieskau	12.0403	51.4353
cnl00045249	Compiano	9.6617	44.4956
cnl00045251	Einsbach	11.2667	48.2689
cnl00045255	Maintal-Hochstadt	8.8356	50.1531
cnl00045258	Pabstorf	10.9589	52.0303
cnl00045268	Diethardt	7.8667	50.1667
cnl00045270	Hohenhaslach	9.0194	49.0006
cnl00045279	Carcare	8.2917	44.3539
cnl00045286	Weberstedt	10.5	51.1
cnl00045287	Kleinglattbach	8.9769	48.9519
cnl00045293	Dundaga	22.3503	57.5044
cnl00045296	Ullstadt	10.4758	49.6158
cnl00045309	Dörsdorf	8.0092	50.2458
cnl00045314	Uichteritz	11.9219	51.2064
cnl00045318	Wetterzeube-Haynsburg	12.0658	51.0181
cnl00045320	Almersbach	7.6331	50.6831
cnl00045321	Saint-Didier-de-Formans	4.7844	45.9531
cnl00045324	Suppingen	9.7125	48.4581
cnl00045340	Kosiv	25.0956	48.3106
cnl00045344	Burgschwalbach	8.0831	50.2831
cnl00045348	Hippach	11.865	47.2042
cnl00045350	Dornstadt-Scharenstetten	9.8506	48.5131
cnl00045358	Roccella Ionica	16.4006	38.3217
cnl00045360	Chianni	10.6417	43.4808
cnl00045361	Seidmannsdorf	10.9994	50.2492
cnl00045370	Giugliano in Campania	14.1906	40.9269
cnl00045371	Altengamme	10.2744	53.4317
cnl00045387	Krien	13.4494	53.8331
cnl00045397	Cybinka	14.7956	52.1942
cnl00045400	Krokowa	18.1614	54.7792
cnl00045401	Gärtenroth	11.3342	50.145
cnl00045404	Thuine	7.4831	52.5
cnl00045409	Tübingen-Hagelloch	9.0106	48.5406
cnl00045414	Oldersum	7.3431	53.3275
cnl00045419	Falkenfels	12.5944	49.0039
cnl00045421	Swobnica	14.6239	53.0397
cnl00045424	Großziethen	13.4464	52.3964
cnl00045425	Hochstein	7.8419	49.5769
cnl00045428	Łabe̜dnik	20.9678	54.1817
cnl00045430	Lihula	23.8453	58.6814
cnl00045435	Münchhausen-Wollmar	8.6814	50.9706
cnl00045439	Romano di Lombardia	9.7481	45.5242
cnl00045441	Rupprechtstegen	11.4794	49.6006
cnl00045450	Wetzlar-Garbenheim	8.5289	50.5656
cnl00045451	Gemmerich	7.7581	50.2278
cnl00045454	Nateln	8.0028	51.6339
cnl00045459	Schauenburg-Hoof	9.3403	51.2828
cnl00045469	Glaubendorf	12.2044	49.5742
cnl00045471	Kołbacz	14.8144	53.3017
cnl00045475	Eigeltingen	8.9	47.8667
cnl00045478	Sülzetal-Langenweddingen	11.5256	52.0333
cnl00045483	Eschenbergen	10.75	51.0331
cnl00045486	Unternschreez	11.5839	49.8856
cnl00045501	Solkan	13.6492	45.9714
cnl00045504	Kristiansund	7.7278	63.1103
cnl00045505	Ahlefeld	9.6789	54.4033
cnl00045508	Săcele	25.7106	45.6167
cnl00045510	Dornstetten-Hallwangen	8.5006	48.4864
cnl00045515	Porto Belo	-48.5531	-27.1578
cnl00045518	Roxburgh	-2.4794	55.5678
cnl00045525	Bächlingen	9.8481	49.2456
cnl00045529	Sittensen	9.5042	53.2758
cnl00045531	Rietheim-Weilheim	8.7667	48.0167
cnl00045534	Rostock-Dierkow	12.1492	54.1042
cnl00045544	Wüschheim	6.8131	50.6894
cnl00045549	Canandaigua, NY	-77.2878	42.8742
cnl00045551	Herrmannsacker	10.8667	51.5494
cnl00045555	Rückmarsdorf	12.2508	51.3431
cnl00045558	Kölkebeck	8.2878	52.0092
cnl00045560	Monsheim-Kriegsheim	8.2214	49.6383
cnl00043297	Seggauberg	15.5167	46.7667
cnl00043404	Rankwitz-Liepe	13.9378	53.9656
cnl00043449	Grone	9.8975	51.5317
cnl00043451	Miłoszyce	17.3128	51.0494
cnl00043505	Wäschenbeuren	9.6869	48.7594
cnl00043704	Calimera	18.2778	40.2503
cnl00043754	Staatz	16.4831	48.6667
cnl00043805	Hagenberg im Mühlkreis	14.5167	48.3678
cnl00043831	Lassee	16.8219	48.2244
cnl00044022	Trübenbach	11.1789	50.1944
cnl00003004	Saint-Germain-des-Prés	2.85	47.95
cnl00044046	Valley	11.7789	47.8931
cnl00044067	San Giovanni Bianco	9.6531	45.8733
cnl00044072	Orlach	9.8139	49.2114
cnl00044123	Braszowice	16.7969	50.5542
cnl00044194	Griebenow	13.2431	54.0808
cnl00019819	Oberramstadt	10.4381	49.3292
cnl00044516	Bissendorf-Ellerbeck	8.2528	52.2594
cnl00026297	Gradara	2.7731	43.9408
cnl00028116	Alger	3.0492	36.7667
cnl00044523	Lauschied	7.6167	49.7331
cnl00030382	Saint-Omer	2.2667	50.75
cnl00031298	Pflugrade	15.0806	53.5831
cnl00044526	Kirnitzschtal-Ottendorf	14.2892	50.9433
cnl00031484	Halle-Giebichstein	11.97	51.52
cnl00044542	Ganzlin-Gnevsdorf	12.2147	53.4039
cnl00044547	Ingelfingen-Hermuthausen	9.7317	49.3106
cnl00044552	Leingarten-Schluchtern	9.1017	49.1467
cnl00033725	Waldsee	8.4328	49.3994
cnl00044563	Seenheim	10.3017	49.5267
cnl00033886	Florence	-87.6681	34.8269
cnl00044566	Fratta Todina	12.3633	42.8567
cnl00033919	Süchteln	6.3831	51.2831
cnl00044573	Unternesselbach	10.5097	49.5817
cnl00033934	Limburg	5.6931	50.8492
cnl00044576	Borsum	10.0058	52.2075
cnl00034053	Campagne	0.9681	44.9081
cnl00044581	Kwiecewo	20.3167	53.9481
cnl00044584	Vallentuna	18.0775	59.5342
cnl00044603	Wiedemar	12.1994	51.4667
cnl00044617	Schwickershausen	10.3719	50.4558
cnl00044632	Itter	12.1331	47.4667
cnl00044643	Kamenná	17.0306	49.8592
cnl00044656	Rommerskirchen-Sinsteden	6.6594	51.0481
cnl00044657	Ascheffel	9.6994	54.4331
cnl00044662	Kerpen-Blatzheim	6.6342	50.8528
cnl00044685	Fechheim	11.1181	50.2733
cnl00044688	Seifersbach	13.0339	50.9717
cnl00044690	Hollis, Me.	-70.4272	43.7314
cnl00044695	Bad Berleburg- Diedenshausen	8.5017	51.0756
cnl00044698	Rockford, Ill.	-89.0939	42.2708
cnl00044712	Schliengen-Liel	7.6042	47.74
cnl00044713	Bury	-2.2994	53.6
cnl00044737	Płonsk	20.3753	52.6231
cnl00044746	Vaihingen-Aurich	8.9444	48.9142
cnl00044757	Vaihingen-Enzweihingen	8.9831	48.9167
cnl00044762	Altenstein	10.7344	50.1722
cnl00044763	Voccawind	10.6681	50.1856
cnl00044780	Mlazovice	15.5214	50.4117
cnl00044784	Lietzen	14.3494	52.4667
cnl00044813	London-Beckenham	-0.025	51.4083
cnl00044816	Huriel	2.4778	46.3733
cnl00044823	Portugalete	-3.0206	43.3206
cnl00044837	Pyrzyce	14.8925	53.1458
cnl00044852	Korçë	20.7806	40.6181
cnl00044863	Bad Berleburg- Wunderthausen	8.5139	51.0942
cnl00044866	Niederzeuzheim	8.0356	50.4706
cnl00044876	Kolkwitz	14.25	51.75
cnl00044881	Gemünden (Wohra)	8.9692	50.9739
cnl00044906	Warmsroth	7.7831	49.95
cnl00044912	Haiming	10.8831	47.25
cnl00044917	Mittelherwigsdorf	14.7667	50.9167
cnl00044927	Langd	8.9514	50.4714
cnl00044932	Asola	10.4131	45.2206
cnl00044936	Mosen	12.1214	50.7903
cnl00044943	Binnen	9.1331	52.6167
cnl00044962	Lettin	11.9078	51.5258
cnl00044985	Entringen	8.9717	48.5531
cnl00044988	Surheim	12.9567	47.8772
cnl00044998	Heinsheim	9.1506	49.2603
cnl00045001	Halbe-Briesen	13.7131	52.0531
cnl00045004	Montopoli in Val d'Arno	10.7492	43.6731
cnl00045005	Krausnick- Groß Wasserburg-Krausnick	13.8281	52.0319
cnl00045008	Pesaro-Ginestreto	12.8167	43.8331
cnl00045010	Wermsdorf-Luppa	12.9581	51.3331
cnl00045031	Bebra-Solz	9.8814	51.0056
cnl00045038	Höxter-Godelheim	9.3697	51.7306
cnl00045049	Eybach	9.8742	48.6367
cnl00045054	Letzlingen	11.5	52.4331
cnl00045055	Brezovica	19.6522	49.3417
cnl00045075	Netolice	14.1967	49.0492
cnl00045079	Schloßböckelheim	7.75	49.7994
cnl00045083	Zerbst-Deetz	12.1681	52.0514
cnl00045093	Crock	10.8867	50.4517
cnl00045105	Süsel	10.7167	54.0667
cnl00045110	Petersberg-Brachstedt	12.0514	51.5706
cnl00045120	Hohentrüdingen	10.7017	49.0
cnl00045129	Marieney	12.2619	50.3717
cnl00045134	Water Newton	-0.3642	52.5606
cnl00045139	Göllersdorf-Großstelzendorf	16.1067	48.5053
cnl00044295	Sedrina	9.6239	45.7817
cnl00044595	Wasungen-Oepfershausen	10.25	50.6494
cnl00044622	Beichlingen	11.25	51.2331
cnl00044646	Braunschweig-Watenbüttel	10.4653	52.3056
cnl00044667	Lontal	10.2058	48.5719
cnl00044794	Ettingshausen	8.9081	50.5558
cnl00044922	Pettensiedel	11.2014	49.6031
cnl00044946	Mühlbeck	12.3808	51.6383
cnl00045015	Wendelsheim	8.0	49.7667
cnl00045086	Stammen	9.4158	51.5617
cnl00045160	Ingersleben-Alleringersleben	11.1417	52.2133
cnl00045170	Batzdorf	13.5003	51.1306
cnl00045179	Mirabello	11.4617	44.8256
cnl00045182	Karsdorf	13.7006	50.9428
cnl00045187	Hoensbroek	5.9253	50.9233
cnl00045197	Chróścina	20.9683	54.2019
cnl00045200	Weisenbach	8.3494	48.7167
cnl00045204	Pagani	14.6131	40.7514
cnl00045209	Holzdorf	13.1272	51.7783
cnl00045211	Minfeld	8.1453	49.0717
cnl00045214	Vyhne	18.8008	48.5056
cnl00045219	Bödigheim	9.3133	49.4778
cnl00045221	Merxheim	7.5667	49.7831
cnl00045224	Pusselsheim	10.3842	49.9833
cnl00045228	Sudeck	8.7642	51.3433
cnl00045235	Korsør	11.1381	55.3294
cnl00045240	Demmingen	10.4372	48.6756
cnl00045245	Vaiano	11.1231	43.9489
cnl00045248	Gleusdorf	10.8581	50.0825
cnl00045250	Steingau	11.6331	47.9014
cnl00045259	Livingstone	25.8542	-17.8417
cnl00045269	Münchenroth	7.8789	50.1739
cnl00045271	Heßloch	8.2469	49.7414
cnl00045274	Nordharz-Stapelburg	10.6619	51.9006
cnl00045278	Wolde	13.0831	53.6831
cnl00045282	Rappershausen	10.4081	50.3869
cnl00045301	Bromskirchen	8.6167	51.0831
cnl00045304	Himmelpforten	9.3047	53.6139
cnl00045305	Leverkusen-Rheindorf	6.95	51.0531
cnl00045308	Kirchvers	8.6083	50.6867
cnl00045315	Moosbrunn	16.4494	48.0167
cnl00045325	Dalwigksthal	8.7914	51.1489
cnl00045328	Oberpolling	13.3469	48.7056
cnl00045341	Criesbach	9.6344	49.3053
cnl00045354	Niederweidbach	8.4844	50.7019
cnl00045355	Dörrebach	7.7167	49.95
cnl00045375	Schorborn	9.5767	51.8519
cnl00045378	Finkenwerder	9.8625	53.5322
cnl00045379	Teplice nad Metují	16.17	50.5931
cnl00045386	Moormerland-Warsingsfehn	7.4872	53.3106
cnl00045396	Emmerichenhain	8.0678	50.6303
cnl00045405	Meerbusch-Osterath	6.6169	51.2692
cnl00045410	Großeutersdorf	11.5667	50.7831
cnl00045418	Weißkirchen in Steiermark	14.7331	47.1494
cnl00045420	Westtünnen	7.8567	51.6539
cnl00045431	Larvik	10.035	59.0531
cnl00045444	Lingfield	-0.0128	51.1744
cnl00045455	Pfersdorf	10.6689	50.4192
cnl00045468	Putlitz	12.0417	53.2489
cnl00045470	Kaimling	12.2583	49.6267
cnl00045482	Sangerhausen-Wippra	11.2744	51.5728
cnl00045487	Axente Sever	24.2167	46.1
cnl00045500	Tyachiv	23.5706	48.0117
cnl00045509	Sillenstede	7.985	53.5742
cnl00045511	Karlsruhe-Daxlanden	8.3317	49.0042
cnl00045514	Münzenberg-Gambach	8.7247	50.4606
cnl00045519	Schweinshaupten	10.5717	50.1867
cnl00045521	Dessau-Roßlau-Törten	12.2592	51.7917
cnl00045528	Züllchow	14.5694	53.4542
cnl00045535	Stará Voda	15.5306	50.1503
cnl00045545	Kellenbach	7.4831	49.85
cnl00045548	Göttelfingen	8.4694	48.5797
cnl00045554	Altkalen	12.7392	53.8983
cnl00045559	Kenn	6.7167	49.7994
cnl00045564	Herborn-Burg	8.3056	50.6981
cnl00045569	Würzberg	9.0819	49.6528
cnl00045575	Leiningen	7.5667	50.1331
cnl00045579	Auengrund-Schwarzbach	10.8283	50.4817
cnl00045586	Mastershausen	7.3494	50.0667
cnl00045587	Mesenich	7.2	50.1
cnl00045596	Hronsek	19.1567	48.6519
cnl00045597	Tasov	16.0944	49.2881
cnl00045600	Bugnicourt	3.1547	50.2914
cnl00045609	Mittelstrimmig	7.2831	50.0831
cnl00045611	Moselkern	7.3706	50.1942
cnl00045614	Aftersteg	7.9281	47.8428
cnl00045619	Schwollen	7.1831	49.7
cnl00045621	Volyně	13.8858	49.1656
cnl00045624	Weilrod-Altweilnau	8.4206	50.3164
cnl00045635	Dornum-Roggenstede	7.4856	53.6317
cnl00045638	Qingzhou	118.4792	36.6967
cnl00045645	Salach	9.7367	48.6917
cnl00045648	Spay	7.65	50.25
cnl00045658	Voltaggio	8.8431	44.6217
cnl00045659	Reckershausen	7.4	49.9831
cnl00045661	Rheinbreitbach	7.2331	50.6167
cnl00045668	Lovran	14.2742	45.2917
cnl00045670	Laupheim-Untersulmetingen	9.8253	48.2281
cnl00045674	Zeppernick	12.0217	52.1253
cnl00045687	Lunow	14.1183	52.9219
cnl00045697	Schechingen	9.9169	48.8731
cnl00045701	Sien	7.5	49.7
cnl00045714	Weltersburg	7.95	50.5331
cnl00045715	Wirschweiler	7.1667	49.7667
cnl00045721	Gaweinstal	16.5831	48.4667
cnl00045724	Doberschütz	12.7478	51.4983
cnl00045725	Battaune	12.7306	51.5303
cnl00045735	Sankt Georg	10.0119	53.5547
cnl00045738	Tuczno	16.1533	53.1933
cnl00045740	Schönegg	14.1906	48.5817
cnl00045741	Smołdzino	17.2133	54.6631
cnl00045745	Obersulz	16.6667	48.5
cnl00045748	Hammerstein	16.9381	53.6842
cnl00045750	Lützschena	12.2819	51.3831
cnl00045751	Stahmeln	12.3014	51.3781
cnl00045754	Bernbruch	12.6603	51.1831
cnl00045759	Kirchhain-Langenstein	8.9583	50.8317
cnl00045761	Gerstetten-Heldenfingen	10.0675	48.6039
cnl00045764	Ballenstedt-Radisleben	11.2906	51.7389
cnl00045769	Engelsberg	12.55	48.1167
cnl00045775	Weigersdorf	11.1908	48.9397
cnl00045783	Bad Belzig- Lütte	12.6067	52.1994
cnl00045793	Urbach	10.9008	51.4797
cnl00045796	Borxleben	11.2331	51.3994
cnl00045804	Mandel	7.7667	49.85
cnl00045805	Udestedt	11.1331	51.0494
cnl00045810	Petershütte	10.2331	51.7331
cnl00045820	Polsingen	10.7167	48.9331
cnl00045825	Riano	12.5056	42.1
cnl00045830	Tinjan	13.8392	45.2181
cnl00045831	Karlobag	15.0739	44.5275
cnl00045834	Meura	11.1994	50.5831
cnl00045839	Sömmerda-Frohndorf	11.1864	51.1614
cnl00010439	Judenburg	15.3331	47.1667
cnl00045841	Kieselbach	10.1217	50.8406
cnl00032423	Hollenstedt	9.7167	53.3667
cnl00032913	Oberwolfach	8.2167	48.3167
cnl00033492	Pfitzingen	9.8914	49.4267
cnl00033920	Auchsesheim	10.7831	48.6831
cnl00034072	Chappes	4.2456	48.1656
cnl00045858	Magdeburgerforth	12.1917	52.2289
cnl00045860	Neckeroda	11.3344	50.8106
cnl00045865	Jaworze	18.9478	49.7931
cnl00045868	Emmendorf	10.5667	53.0167
cnl00045870	Neudorf	13.7264	51.0742
cnl00045875	Padang	100.3542	-0.9492
cnl00045887	Mittelhausbergen	7.69	48.6142
cnl00045896	Denstedt	11.3867	51.0017
cnl00045897	Mönchsberg	9.5608	49.0614
cnl00045900	Saaleplatte-Eckolstädt	11.6408	51.0356
cnl00045911	Wiesenburg-Klepzig	12.5325	52.0203
cnl00045914	Gaspoltshofen- Altenhof am Hausruck	13.7831	48.5
cnl00045919	Cassine	8.5278	44.7494
cnl00045921	Langendembach	11.6333	50.7442
cnl00045924	Dykhausen	7.9642	53.4981
cnl00045938	Pelchenhofen	11.5306	49.2889
cnl00045940	Tarnów Opolski	18.0833	50.5758
cnl00045944	Dortelweil	8.7444	50.2069
cnl00045961	Västra Götaland	13.0	58.0
cnl00045964	La Wantzenau	7.8306	48.6578
cnl00045968	Bad Schmiedeberg- Reinharz	12.6753	51.7006
cnl00045974	Stedtfeld	10.2592	50.9919
cnl00045987	Erfurt-Bindersleben	10.9508	50.9739
cnl00045997	Bendeleben	11.0	51.3667
cnl00046001	Siegelsbach	9.0892	49.2692
cnl00046004	Kummerow	12.8339	53.7681
cnl00046009	Sihla	19.6464	48.6567
cnl00046011	Dol'any	17.3756	48.4158
cnl00046014	Udbina	15.7656	44.5306
cnl00046019	Chiaravalle	13.3242	43.6022
cnl00046021	Pfärrich	9.7725	47.6981
cnl00046025	Hohenheida	12.4489	51.4203
cnl00046030	Kindenheim	8.1642	49.6106
cnl00046035	Engen-Welschingen	8.7614	47.8242
cnl00046038	Üdingen	6.4794	50.7267
cnl00046045	Löchgau	9.1064	49.0031
cnl00046051	Ostercappeln-Venne	8.1675	52.3844
cnl00046075	Kottenheim	7.25	50.35
cnl00046082	Hengen	9.4642	48.4819
cnl00046087	Falken	10.2681	51.1158
cnl00046096	Affoldern	9.0864	51.1667
cnl00046105	Padenghe sul Garda	10.5058	45.5092
cnl00046108	Heyerode	10.3167	51.1667
cnl00046110	Querfurt-Vitzenburg	11.5681	51.3017
cnl00046115	Büchel	11.15	51.25
cnl00046120	Cumbach	11.3453	50.7106
cnl00046128	Gravedona	9.3006	46.1464
cnl00046130	Dittersbach	13.9831	51.0397
cnl00046138	Cabarz	10.5017	50.8792
cnl00046139	Langenhain	10.5214	50.9028
cnl00046140	Nessetal-Friedrichswerth	10.5444	50.9942
cnl00046141	Dörrenbach	7.235	49.4333
cnl00046144	Altenroda	11.5644	51.24
cnl00046154	Dörflis	10.6594	50.0433
cnl00046155	Löbichau	12.2633	50.8933
cnl00046164	Miasteczko Śla̜skie	18.9392	50.5022
cnl00046165	Saint-Gengoux-le-National	4.6622	46.6144
cnl00046183	Pogum	7.2578	53.3178
cnl00046186	Rengshausen	9.5367	51.0067
cnl00046193	Graus	0.3369	42.1883
cnl00046197	Frascarolo	8.6817	45.0464
cnl00046200	Koronowo	17.9367	53.3133
cnl00046205	Eschweiler-Lohn	6.2931	50.8567
cnl00046208	Sulȩcin	15.1167	52.4442
cnl00046215	Lisewo Malborskie	18.8292	54.0964
cnl00046218	Großmölsen	11.1331	51.0331
cnl00046219	Seelingstädt	12.25	50.7831
cnl00046220	Barczewo	20.6908	53.8303
cnl00046221	Hügelsheim	8.1167	48.7994
cnl00046224	Ravenna-Mandriole	12.2264	44.5556
cnl00046231	Carinola	13.9814	41.1867
cnl00046234	Cuddalore	79.7642	11.7458
cnl00046239	Wachsenburggemeinde-Bittstädt	10.8869	50.8356
cnl00046241	Neusiß	10.8831	50.75
cnl00046244	Neuroda	10.9833	50.7542
cnl00046245	Klettbach	11.15	50.9167
cnl00046248	Lippersdorf	11.7992	50.8275
cnl00046255	Langhirano-Torrechiara	10.2831	44.6494
cnl00046258	Amol	52.3506	36.4692
cnl00046260	Pflanzwirbach	11.3256	50.7367
cnl00046265	Umpferstedt	11.4167	50.9831
cnl00046269	Larochette	6.2206	49.7767
cnl00046270	Oberhoffen-sur-Moder	7.8692	48.7806
cnl00046286	Beichlingen-Altenbeichlingen	11.2331	51.225
cnl00046287	Vysoké nad Jizerou	15.4014	50.6856
cnl00046292	Langenwolschendorf	11.9667	50.6331
cnl00046321	Garlstorf	10.1008	53.2369
cnl00046325	Teutleben	10.5667	50.95
cnl00046328	Campagnano di Roma	12.3706	42.1383
cnl00046330	Ursheim	10.7131	48.9369
cnl00046340	Brüz	12.0706	53.5294
cnl00046345	Neukalen	12.7897	53.8222
cnl00046349	Gorsleben	11.1831	51.2667
cnl00046359	Trausnitz-Söllitz	12.2381	49.5358
cnl00046364	Blankensee-Wanzka	13.2294	53.4078
cnl00046371	Groß Mohrdorf	12.9481	54.3878
cnl00046375	Röckingen	10.5667	49.0494
cnl00046392	Lampoldshausen	9.4006	49.2642
cnl00046393	Busk	24.6119	49.9653
cnl00046396	Kratzeburg	12.9408	53.4292
cnl00046415	Hamminkeln-Ringenberg	6.6108	51.7414
cnl00046418	Pfinztal-Kleinsteinbach	8.5539	48.9664
cnl00046420	Gleichen-Gelliehausen	10.0508	51.4758
cnl00046429	Bagno di Romagna- San Piero in Bagno	11.9767	43.8578
cnl00046454	Landau-Nußdorf	8.1103	49.2242
cnl00046455	Schwarme	9.0167	52.8994
cnl00046464	Warneton	2.9458	50.7514
cnl00046465	Cap-Hai͏̈tien	-72.1906	19.7367
cnl00046468	Kuppentin	12.1481	53.4956
cnl00046483	Leopoldshagen	13.9	53.7831
